,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
98,3.5990327785093204,134.31743861849807,"normal_[0, 1]",568.5,115.45569353388454,100,0.11,random,BA_4,0.5,75
99,4.274417291148676,240.33040987340303,"normal_[0, 1]",472.5,191.7220429456524,100,0.1,random,BA_4,0.5,75
100,2.9664766320759823,99.01494461669307,"normal_[0, 1]",626.5,68.8003922140999,100,0.12,degree_centrality,full,0.5,75
101,5.06791702104126,10.496033335902824,"normal_[0, 1]",101.0,2.5728520987164525,100,0.02,degree_centrality,full,0.5,75
102,2.981016898702059,150.77393429751248,"normal_[0, 1]",422.70517030584335,124.49580268061615,100,0.09,degree_centrality,full,0.5,75
103,3.4759821574530467,223.44067831437428,"normal_[0, 1]",310.5,156.49039778919158,100,0.08,degree_centrality,full,0.5,75
104,4.127905561076457,177.29000882719018,"normal_[0, 1]",463.0,130.53233450152212,100,0.09,degree_centrality,full,0.5,75
105,2.796966031598532,85.95625172351002,"normal_[0, 1]",617.0,43.669987534431286,100,0.12,degree_centrality,full,0.5,75
106,2.9944000477148376,107.61420982145141,"normal_[0, 1]",673.0,72.33661543524396,100,0.13,degree_centrality,full,0.5,75
107,4.212738221556082,220.01784472317652,"normal_[0, 1]",50.5,215.6897591869952,100,0.02,degree_centrality,full,0.5,75
108,4.370511749354805,206.2355407050361,"normal_[0, 1]",598.5,133.26097776898112,100,0.12,degree_centrality,full,0.5,75
109,2.9704254826803784,150.02412991107232,"normal_[0, 1]",339.0,123.70843858443844,100,0.07,degree_centrality,full,0.5,75
110,3.1197363496284907,134.69577217620872,"normal_[0, 1]",522.0,125.82339040986572,100,0.1,degree_centrality,full,0.5,75
111,5.459292388305959,12.70959559320282,"normal_[0, 1]",132.0,4.9750300460858465,100,0.02,degree_centrality,full,0.5,75
112,2.6991477619646966,122.33697503809375,"normal_[0, 1]",326.5,78.39471975332978,100,0.07,degree_centrality,full,0.5,75
113,2.070100238519668,106.41579613134131,"normal_[0, 1]",388.5,79.50335649872247,100,0.08,degree_centrality,full,0.5,75
114,3.1458022854926115,169.90422930166747,"normal_[0, 1]",390.5,114.50463510284374,100,0.09,degree_centrality,full,0.5,75
115,3.0554561945489467,159.75106067928246,"normal_[0, 1]",401.0,104.08223562905592,100,0.09,degree_centrality,full,0.5,75
116,3.6450279622463913,187.51409590408574,"normal_[0, 1]",453.5,90.65609397941348,100,0.1,degree_centrality,full,0.5,75
117,3.7345428386764614,251.09130439242324,"normal_[0, 1]",343.0,137.9828674458625,100,0.09,degree_centrality,full,0.5,75
118,2.841490543869268,74.60443377092115,"normal_[0, 1]",505.5,94.54321209457741,100,0.09,degree_centrality,full,0.5,75
119,2.813290436514172,173.84591546546008,"normal_[0, 1]",392.0,146.0999001041736,100,0.1,degree_centrality,full,0.5,75
120,2.7660715788611747,170.05358505559866,"normal_[0, 1]",292.0,164.22516502772777,100,0.07,degree_centrality,full,0.5,75
121,2.7767137682778262,76.30235577438147,"normal_[0, 1]",595.5,67.61202994722649,100,0.11,degree_centrality,full,0.5,75
122,3.643693000976312,221.56473976919537,"normal_[0, 1]",346.5,150.92934820325917,100,0.09,degree_centrality,full,0.5,75
123,3.458081131071692,7.358099950763308,"normal_[0, 1]",69.0,1.228232040019407,100,0.02,degree_centrality,full,0.5,75
124,4.430880175813819,247.05333703484504,"normal_[0, 1]",346.0,161.0559551552664,100,0.08,degree_centrality,full,0.5,75
125,3.312851679549396,119.47254022328238,"normal_[0, 1]",401.5099463113035,109.38507783353478,100,0.08,degree_centrality,full,0.5,75
126,4.377296368007847,9.478586153021189,"normal_[0, 1]",132.0,2.011092825015258,100,0.02,degree_centrality,full,0.5,75
127,3.0819998889781792,168.25981079764355,"normal_[0, 1]",605.0,106.75130817303352,100,0.13,degree_centrality,full,0.5,75
128,3.3292778922425805,170.4276884168267,"normal_[0, 1]",263.4428646777417,133.420982837442,100,0.07,degree_centrality,full,0.5,75
129,3.4067324242062016,106.59981232620441,"normal_[0, 1]",380.5,104.16931718223151,100,0.07,degree_centrality,full,0.5,75
130,3.71570792440496,133.19588990879168,"normal_[0, 1]",165.5,175.55653396673316,100,0.03,degree_centrality,full,0.5,75
131,3.3290405394745024,130.43707809647535,"normal_[0, 1]",479.0,100.66421647431368,100,0.09,degree_centrality,full,0.5,75
132,2.961124217805037,143.1557057239061,"normal_[0, 1]",572.5,160.60261523318525,100,0.11,degree_centrality,full,0.5,75
133,2.975882609135391,40.15877085439549,"normal_[0, 1]",347.0,38.78742593885631,100,0.06,degree_centrality,full,0.5,75
134,3.4985178354352717,173.1216016938525,"normal_[0, 1]",523.0,126.80659204759607,100,0.11,degree_centrality,full,0.5,75
135,2.7883707038602314,84.94423713811837,"normal_[0, 1]",291.5,94.68030179304772,100,0.06,degree_centrality,full,0.5,75
136,3.273164274540304,117.567384386567,"normal_[0, 1]",368.0,132.42521302086212,100,0.07,degree_centrality,full,0.5,75
137,1.9783395651313251,60.75037042324728,"normal_[0, 1]",521.5,30.038254895706803,100,0.1,degree_centrality,full,0.5,75
138,2.1455332849900093,76.5927900773861,"normal_[0, 1]",637.638130864459,63.45623716672882,100,0.13,degree_centrality,full,0.5,75
139,2.9835040231136833,124.22637606475952,"normal_[0, 1]",673.5,74.19172273297828,100,0.14,degree_centrality,full,0.5,75
140,3.1178246422953837,98.39820187896908,"normal_[0, 1]",104.5,127.0883610593896,100,0.03,degree_centrality,full,0.5,75
141,3.2764792649470684,134.29218394708343,"normal_[0, 1]",451.5,107.84392045071085,100,0.09,degree_centrality,full,0.5,75
142,3.8633644862285186,178.5943649866766,"normal_[0, 1]",336.5,158.1453552733931,100,0.07,degree_centrality,full,0.5,75
143,2.632325165827852,148.72034276661316,"normal_[0, 1]",743.3722675,141.40976448182315,100,0.15,degree_centrality,full,0.5,75
144,3.126503065164349,159.03880256364127,"normal_[0, 1]",340.0,128.69534022988822,100,0.08,degree_centrality,full,0.5,75
145,3.0845235911522915,80.79940838570863,"normal_[0, 1]",315.5,108.78463088764826,100,0.06,degree_centrality,full,0.5,75
146,2.6601767839116173,126.35525737623007,"normal_[0, 1]",505.0,111.09283086365645,100,0.11,degree_centrality,full,0.5,75
147,2.4687551290095424,104.92084757903973,"normal_[0, 1]",790.5,99.53098814204765,100,0.16,degree_centrality,full,0.5,75
148,2.1349404602348243,61.285803307794616,"normal_[0, 1]",408.0,76.08826700073439,100,0.08,degree_centrality,full,0.5,75
149,2.721941901215082,114.6546172190111,"normal_[0, 1]",545.0,111.9625559168384,100,0.11,degree_centrality,full,0.5,75
150,2.4489375926550823,93.40664876049648,"normal_[0, 1]",633.0,72.84491015257399,100,0.12,random,full,0.5,75
151,2.5308002800222327,76.81607481140263,"normal_[0, 1]",481.5,60.81458435520904,100,0.1,random,full,0.5,75
152,1.7933530254344887,88.71982780307616,"normal_[0, 1]",140.0,147.1632006325953,100,0.04,random,full,0.5,75
153,2.7181665442333536,140.9949467745785,"normal_[0, 1]",533.4999813195866,77.07131817478192,100,0.12,random,full,0.5,75
154,2.8083581896636085,150.18517747336782,"normal_[0, 1]",303.0,152.6294768574311,100,0.07,random,full,0.5,75
155,3.3391596108397232,96.16468051980549,"normal_[0, 1]",261.5,82.26141750403815,100,0.06,random,full,0.5,75
156,1.8134936623856897,2.32676127513706,"normal_[0, 1]",38.5,1.3267612751370603,100,0.02,random,full,0.5,75
157,2.2455280636104917,82.71050573173595,"normal_[0, 1]",440.0,80.09178556493468,100,0.09,random,full,0.5,75
158,2.5568006361082403,140.07009655283105,"normal_[0, 1]",605.0,78.16190571073386,100,0.13,random,full,0.5,75
159,2.9393814978286565,112.47493195912944,"normal_[0, 1]",681.5,97.67148818367158,100,0.13,random,full,0.5,75
160,3.1958879250705268,167.41435503489714,"normal_[0, 1]",482.0,117.98511967211724,100,0.11,random,full,0.5,75
161,2.4172890308252386,69.90037719728028,"normal_[0, 1]",139.0,103.43551637094272,100,0.04,random,full,0.5,75
162,3.1262332153243357,131.16252320564064,"normal_[0, 1]",570.0,120.1520191064297,100,0.12,random,full,0.5,75
163,2.8331349120343776,121.65573075590984,"normal_[0, 1]",662.0,109.2154799053317,100,0.13,random,full,0.5,75
164,4.196839047487718,211.0700020649638,"normal_[0, 1]",603.5,108.88121507184135,100,0.13,random,full,0.5,75
165,2.979138072386056,156.19622058276315,"normal_[0, 1]",592.5,140.2622036979294,100,0.13,random,full,0.5,75
166,2.094650774865223,65.70634879013109,"normal_[0, 1]",310.0,50.04099417611349,100,0.07,random,full,0.5,75
167,2.761108741732849,134.66494687875854,"normal_[0, 1]",531.0,88.53009983051689,100,0.11,random,full,0.5,75
168,2.274596768524024,128.66371411770143,"normal_[0, 1]",472.5,100.54491378111736,100,0.1,random,full,0.5,75
169,3.434345824999397,102.91517815258447,"normal_[0, 1]",304.5,97.22879229443262,100,0.06,random,full,0.5,75
170,3.4031210056151115,202.538916643923,"normal_[0, 1]",211.0,175.05075254013516,100,0.06,random,full,0.5,75
171,2.6953741233188664,127.6682063804842,"normal_[0, 1]",693.7679769122337,87.54657892197241,100,0.14,random,full,0.5,75
172,1.985485585355374,91.42235288020123,"normal_[0, 1]",373.0,117.16272642555418,100,0.07,random,full,0.5,75
173,3.9450151909848987,81.90190277114567,"normal_[0, 1]",270.0,68.17450721774252,100,0.05,random,full,0.5,75
174,3.837703635317796,197.8233836522706,"normal_[0, 1]",667.0,137.01237183922728,100,0.14,random,full,0.5,75
175,3.2336540060619705,194.26774602465213,"normal_[0, 1]",247.5,157.98444073741888,100,0.05,random,full,0.5,75
176,4.2080354174352665,163.66062894301328,"normal_[0, 1]",163.5,217.14282904813163,100,0.03,random,full,0.5,75
177,4.013766856404752,191.49964308965104,"normal_[0, 1]",317.0,199.63041021521562,100,0.07,random,full,0.5,75
178,3.6886613814931386,23.916180606319532,"normal_[0, 1]",206.0,23.56207887240741,100,0.04,random,full,0.5,75
179,2.7073375608396018,106.0795986971121,"normal_[0, 1]",205.0,157.30876427927478,100,0.05,random,full,0.5,75
180,2.7172267490627005,108.68505999378328,"normal_[0, 1]",412.48190691753456,104.64844545170573,100,0.09,random,full,0.5,75
181,2.604267970293589,74.52095281610386,"normal_[0, 1]",666.2968679386672,74.92550607512553,100,0.12,random,full,0.5,75
182,3.862975894859604,194.5799860821517,"normal_[0, 1]",445.0,127.74730567593872,100,0.09,random,full,0.5,75
183,2.9070300244336766,89.31513471081853,"normal_[0, 1]",567.5,66.56740096705954,100,0.11,random,full,0.5,75
184,3.123490546799713,44.795221888227275,"normal_[0, 1]",302.0,37.50914114546352,100,0.06,random,full,0.5,75
185,2.5469368163934107,15.128297386848946,"normal_[0, 1]",199.5,15.837922338967026,100,0.04,random,full,0.5,75
186,3.2951009589205564,173.94288796611647,"normal_[0, 1]",609.0,104.21751637472954,100,0.13,random,full,0.5,75
187,1.9745210977049532,57.81654030111867,"normal_[0, 1]",799.5,59.18009024556486,100,0.14,random,full,0.5,75
188,3.7053932160647327,159.31323542910874,"normal_[0, 1]",434.5,135.08499174840674,100,0.09,random,full,0.5,75
189,3.948893296871207,163.60459297311175,"normal_[0, 1]",556.5,141.17279356956126,100,0.11,random,full,0.5,75
190,3.431855462754384,60.867814189766506,"normal_[0, 1]",295.0,71.40433630876288,100,0.05,random,full,0.5,75
191,4.38874451843363,222.9097698455533,"normal_[0, 1]",402.5,162.9687978219365,100,0.09,random,full,0.5,75
192,2.80684148822181,132.27777099618447,"normal_[0, 1]",249.0,152.11966552134663,100,0.05,random,full,0.5,75
193,2.8067878930865278,189.35173265118772,"normal_[0, 1]",367.5,140.93852738719912,100,0.09,random,full,0.5,75
194,3.28031457276482,107.18359818745346,"normal_[0, 1]",326.0,128.15294839595865,100,0.06,random,full,0.5,75
195,2.4359517982599805,125.46441909008516,"normal_[0, 1]",349.5,104.26596656531464,100,0.08,random,full,0.5,75
196,2.4714813182070565,84.08188753790343,"normal_[0, 1]",627.5,97.8099474365587,100,0.12,random,full,0.5,75
197,3.355421384212578,23.615855780548173,"normal_[0, 1]",156.0,24.25209216241105,100,0.03,random,full,0.5,75
198,2.842976318494276,138.08588447948082,"normal_[0, 1]",380.5,123.0560384514092,100,0.08,random,full,0.5,75
199,2.268530338831704,133.28983828266476,"normal_[0, 1]",268.5,110.49602588746528,100,0.07,random,full,0.5,75
200,5.167242838853031,43.95448479160664,"normal_[0, 1]",299.0,17.92478291236155,100,0.05,degree_centrality,random_0.25,0.5,75
201,4.826164164982283,180.7292646181228,"normal_[0, 1]",258.5,172.45001548446106,100,0.05,degree_centrality,random_0.25,0.5,75
202,2.9734131950807017,72.73607395163953,"normal_[0, 1]",480.5,105.34490381425906,100,0.08,degree_centrality,random_0.25,0.5,75
203,3.8036803304466913,150.04419374281375,"normal_[0, 1]",360.5,157.6088577138929,100,0.07,degree_centrality,random_0.25,0.5,75
