,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
41,2.457602752729399,129.87908126546796,"normal_[0, 1]",1011.0,98.7678763191723,100,0.21,degree_centrality,BA_4,0.01,75
42,3.463253207392196,202.78485527487896,"normal_[0, 1]",1044.0,128.8300355751257,100,0.23,degree_centrality,BA_4,0.01,75
43,2.2529138186404425,116.73591219801484,"normal_[0, 1]",806.0,81.65090089853871,100,0.17,degree_centrality,BA_4,0.01,75
44,2.8776342117588114,190.10943059140394,"normal_[0, 1]",836.5,127.52564840986244,100,0.19,degree_centrality,BA_4,0.01,75
45,2.450156051754632,140.6619624713843,"normal_[0, 1]",428.5,89.30358762897484,100,0.1,degree_centrality,BA_4,0.01,75
46,2.7000797832002794,157.62031233259168,"normal_[0, 1]",197.0,137.35774376267923,100,0.05,degree_centrality,BA_4,0.01,75
47,2.4459043692496167,141.33399407733768,"normal_[0, 1]",706.0,86.06868115628419,100,0.15,degree_centrality,BA_4,0.01,75
48,3.269402835478554,219.6775308950176,"normal_[0, 1]",679.5,105.06096526457762,100,0.15,degree_centrality,BA_4,0.01,75
49,3.2666630920498365,186.50197755338712,"normal_[0, 1]",1359.0,103.53101688331287,100,0.29,degree_centrality,BA_4,0.01,75
50,3.145839208282417,92.64472207354784,"normal_[0, 1]",545.5,93.2024499971171,100,0.1,degree_centrality,BA_4,0.1,75
51,4.1033541095561645,194.64375001842708,"normal_[0, 1]",515.5,125.51341329255146,100,0.11,degree_centrality,BA_4,0.1,75
